codmanif,numero,porcparticfretemot,fretemotoristaprop,usuarioins,usuarioalt,dataatual,datadigitacao,codmanifconhecimento,codcidadedescarga,ordem,codmanifev
1535,2645,100.0,2089.5,LUIZ,LUIZ,2021-02-06 15:21:08.397,2021-02-06 15:21:08.397,101572,136,,
1536,2646,100.0,1812.96,LUIZ,LUIZ,2021-02-06 16:33:15.096,2021-02-06 16:33:15.096,101573,136,,
1537,2647,100.0,11649.8,THIAGO,THIAGO,2021-02-06 17:03:25.572,2021-02-06 17:03:25.572,101574,4304,,
1538,2649,100.0,1811.04,LUIZ,LUIZ,2021-02-06 17:19:02.095,2021-02-06 17:19:02.095,101575,136,,
1539,2650,100.0,11649.8,THIAGO,THIAGO,2021-02-06 17:48:57.381,2021-02-06 17:48:57.381,101576,4304,,
1540,2651,100.0,1451.52,LUIZ,LUIZ,2021-02-06 18:37:42.015,2021-02-06 18:37:42.015,101577,136,,
1541,2652,100.0,1884.0,LUIZ,LUIZ,2021-02-06 18:53:27.974,2021-02-06 18:53:27.974,101578,136,,
1542,2655,100.0,16276.0,THIAGO,THIAGO,2021-02-07 08:28:52.814,2021-02-07 08:28:52.814,101579,4304,,
1543,2654,100.0,16289.0,THIAGO,THIAGO,2021-02-07 08:34:11.521,2021-02-07 08:34:11.521,101580,4304,,
1544,2653,100.0,12116.0,THIAGO,THIAGO,2021-02-07 08:40:13.254,2021-02-07 08:40:13.254,101581,4304,,
1545,2656,100.0,1928.0,LUIZ,LUIZ,2021-02-07 09:46:28.286,2021-02-07 09:46:28.286,101582,136,,
1546,2657,100.0,1882.0,LUIZ,LUIZ,2021-02-07 10:04:34.292,2021-02-07 10:04:34.292,101583,136,,
1547,2658,100.0,15609.6,THIAGO,THIAGO,2021-02-07 11:38:09.069,2021-02-07 11:38:09.069,101584,4304,,
1548,2659,100.0,1562.0,LUIZ,LUIZ,2021-02-07 12:59:08.605,2021-02-07 12:59:08.605,101585,136,,
1549,2660,100.0,1808.5,LUIZ,LUIZ,2021-02-07 14:43:21.062,2021-02-07 14:43:21.062,101586,136,,
1550,2661,100.0,15276.8,THIAGO,THIAGO,2021-02-07 14:45:29.961,2021-02-07 14:45:29.961,101587,4304,,
1551,2662,100.0,1892.0,LUIZ,LUIZ,2021-02-07 14:56:48.877,2021-02-07 14:56:48.877,101588,136,,
1552,2663,100.0,1894.0,LUIZ,LUIZ,2021-02-07 15:07:56.289,2021-02-07 15:07:56.289,101589,136,,
1553,2664,100.0,1453.92,LUIZ,LUIZ,2021-02-07 15:16:06.577,2021-02-07 15:16:06.577,101590,136,,
1554,2665,100.0,15515.5,THIAGO,THIAGO,2021-02-07 15:51:12.571,2021-02-07 15:51:12.571,101591,4304,,
1555,2666,100.0,11778.0,THIAGO,THIAGO,2021-02-07 16:06:32.279,2021-02-07 16:06:32.279,101592,4304,,
1556,2667,100.0,10322.0,THIAGO,THIAGO,2021-02-07 16:15:28.304,2021-02-07 16:15:28.304,101593,4304,,
1557,2668,100.0,10309.0,THIAGO,THIAGO,2021-02-07 16:27:06.210,2021-02-07 16:27:06.210,101594,4304,,
1558,2669,100.0,14214.0,THIAGO,THIAGO,2021-02-07 17:05:49.415,2021-02-07 17:05:49.415,101595,4304,,
1559,2670,100.0,15528.5,THIAGO,THIAGO,2021-02-07 17:46:29.294,2021-02-07 17:46:29.294,101596,4304,,
1560,2671,100.0,15762.5,THIAGO,THIAGO,2021-02-07 17:53:40.401,2021-02-07 17:53:40.401,101597,4304,,
1561,2674,100.0,8049.6,DANIEL,DANIEL,2021-02-08 09:56:36.944,2021-02-08 09:56:36.944,101598,3616,,
1562,2676,100.0,10484.5,S,S,2021-02-08 11:28:09.831,2021-02-08 11:28:09.831,101599,4304,,
1563,2677,100.0,1846.56,LUIZ,LUIZ,2021-02-08 12:25:23.511,2021-02-08 12:25:23.511,101600,136,,
1564,2678,100.0,1849.44,LUIZ,LUIZ,2021-02-08 13:16:03.714,2021-02-08 13:16:03.714,101601,136,,
1565,2680,100.0,15593.5,S,S,2021-02-08 14:24:03.469,2021-02-08 14:24:03.484,101602,4304,,
1566,2682,100.0,21415.5,DANIEL,DANIEL,2021-02-08 14:38:15.733,2021-02-08 14:38:15.733,101603,1461,,
1567,2683,100.0,12163.2,S,S,2021-02-08 14:49:31.081,2021-02-08 14:49:31.081,101604,4304,,
1568,2684,100.0,7781.8,DANIEL,DANIEL,2021-02-08 14:50:46.864,2021-02-08 14:50:46.864,101605,3795,,
1569,2685,100.0,8336.6,DANIEL,DANIEL,2021-02-08 14:59:39.342,2021-02-08 14:59:39.342,101606,3807,,
1570,2687,100.0,6331.5,DANIEL,DANIEL,2021-02-08 15:40:14.617,2021-02-08 15:40:14.617,101607,3898,,
1572,2688,100.0,22090.5,DANIEL,DANIEL,2021-02-08 16:11:55.671,2021-02-08 16:11:55.671,101609,1461,,
1573,2689,100.0,8148.4,DANIEL,DANIEL,2021-02-08 16:21:42.544,2021-02-08 16:21:42.560,101610,3795,,
1574,2675,100.0,21361.5,DANIEL,DANIEL,2021-02-08 16:28:49.594,2021-02-08 16:28:49.594,101611,1461,,
1575,2691,100.0,5733.0,DANIEL,DANIEL,2021-02-08 16:47:41.714,2021-02-08 16:47:41.714,101612,3898,,
1576,2692,100.0,10420.2,DANIEL,DANIEL,2021-02-08 17:13:36.026,2021-02-08 17:13:36.026,101613,3465,,
1577,2693,100.0,1734.72,LUIZ,LUIZ,2021-02-08 18:20:41.743,2021-02-08 18:20:41.743,101614,136,,
1578,2694,100.0,1817.28,LUIZ,LUIZ,2021-02-08 18:36:26.432,2021-02-08 18:36:26.432,101615,136,,
1579,2695,100.0,1463.52,LUIZ,LUIZ,2021-02-08 19:04:48.770,2021-02-08 19:04:48.770,101616,136,,
1580,2698,100.0,1500.48,LUIZ,LUIZ,2021-02-09 08:45:46.381,2021-02-09 08:45:46.381,101617,136,,
1581,2699,100.0,11382.6,THIAGO,THIAGO,2021-02-09 12:54:31.855,2021-02-09 12:54:31.855,101618,4304,,
1582,2700,100.0,12187.5,THIAGO,THIAGO,2021-02-09 13:16:38.956,2021-02-09 13:16:38.972,101619,4304,,
1583,2701,100.0,1517.28,LUIZ,LUIZ,2021-02-09 13:30:16.842,2021-02-09 13:30:16.857,101620,136,,
1584,2702,100.0,12343.5,THIAGO,THIAGO,2021-02-09 14:25:30.753,2021-02-09 14:25:30.753,101621,4304,,
1585,2703,100.0,7722.0,DANIEL,DANIEL,2021-02-09 14:33:30.444,2021-02-09 14:33:30.444,101622,3807,,
1586,2704,100.0,10617.6,DANIEL,DANIEL,2021-02-09 14:59:08.541,2021-02-09 14:59:08.541,101623,3465,,
1587,2705,100.0,8034.0,DANIEL,DANIEL,2021-02-09 15:07:02.429,2021-02-09 15:07:02.429,101624,3807,,
1588,2706,100.0,7794.8,DANIEL,DANIEL,2021-02-09 15:51:35.342,2021-02-09 15:51:35.342,101625,3616,,
1589,2707,100.0,2475.0,THIAGO,THIAGO,2021-02-09 16:02:35.431,2021-02-09 16:02:35.431,101626,45,,
1590,2708,100.0,1937.0,LUIZ,LUIZ,2021-02-09 16:10:10.970,2021-02-09 16:10:10.970,101627,136,,
1591,2709,100.0,1932.0,LUIZ,LUIZ,2021-02-09 16:22:22.217,2021-02-09 16:22:22.217,101628,136,,
1592,2710,100.0,10525.2,DANIEL,DANIEL,2021-02-09 16:37:24.251,2021-02-09 16:37:24.251,101629,3465,,
1593,2711,100.0,21397.5,DANIEL,DANIEL,2021-02-09 16:44:13.798,2021-02-09 16:44:13.798,101630,1461,,
1594,2713,100.0,6243.3,DANIEL,DANIEL,2021-02-09 17:17:38.762,2021-02-09 17:17:38.762,101631,3898,,
1595,2715,100.0,14798.6,THIAGO,THIAGO,2021-02-09 18:02:50.272,2021-02-09 18:02:50.272,101632,4304,,
1596,2716,100.0,6141.0,DANIEL,DANIEL,2021-02-09 18:09:42.231,2021-02-09 18:09:42.246,101633,3898,,
1597,2717,100.0,15030.4,THIAGO,THIAGO,2021-02-09 18:11:30.732,2021-02-09 18:11:30.732,101634,4304,,
1598,2718,100.0,14841.3,THIAGO,THIAGO,2021-02-09 18:25:26.228,2021-02-09 18:25:26.228,101635,4304,,
1599,2719,100.0,14701.0,THIAGO,THIAGO,2021-02-09 18:35:15.657,2021-02-09 18:35:15.657,101636,4304,,
1600,2721,100.0,1888.0,JOHNSON,JOHNSON,2021-02-09 18:48:45.271,2021-02-09 18:48:45.271,101637,136,,
1601,2722,100.0,1806.5,LUIZ,LUIZ,2021-02-09 19:20:53.123,2021-02-09 19:20:53.123,101638,136,,
1602,2723,100.0,2389.44,JOHNSON,JOHNSON,2021-02-09 19:33:35.958,2021-02-09 19:33:35.958,101639,136,,
1603,2724,100.0,2533.0,LUIZ,LUIZ,2021-02-09 19:49:54.079,2021-02-09 19:49:54.079,101640,136,,
1604,2725,100.0,1881.12,LUIZ,LUIZ,2021-02-09 20:41:08.537,2021-02-09 20:41:08.537,101641,136,,
1605,2726,100.0,10870.2,JEFERSON,JEFERSON,2021-02-10 07:44:25.557,2021-02-10 07:44:25.557,101642,4304,,
1606,2727,100.0,11114.2,THIAGO,THIAGO,2021-02-10 08:02:19.935,2021-02-10 08:02:19.935,101643,4304,,
1607,2728,100.0,14774.2,KELVIN,KELVIN,2021-02-10 08:07:20.676,2021-02-10 08:07:20.676,101644,4304,,
1608,2729,100.0,11016.6,JEFERSON,JEFERSON,2021-02-10 08:18:36.331,2021-02-10 08:18:36.331,101645,4304,,
1609,2730,100.0,10644.5,THIAGO,THIAGO,2021-02-10 08:19:03.107,2021-02-10 08:19:03.107,101646,4304,,
1610,2731,100.0,1892.5,JOHNSON,JOHNSON,2021-02-10 08:26:54.930,2021-02-10 08:26:54.930,101647,136,,
1611,2732,100.0,10906.8,S,S,2021-02-10 08:50:33.982,2021-02-10 08:50:33.998,101648,4304,,
1612,2733,100.0,1537.0,JOHNSON,JOHNSON,2021-02-10 08:55:05.061,2021-02-10 08:55:05.061,101649,136,,
1613,2734,100.0,10955.6,JEFERSON,JEFERSON,2021-02-10 09:11:48.811,2021-02-10 09:11:48.811,101650,4304,,
1614,2737,100.0,8440.2,DANIEL,DANIEL,2021-02-10 10:17:44.668,2021-02-10 10:17:44.668,101651,3807,,
1615,2738,100.0,11010.5,KELVIN,KELVIN,2021-02-10 11:29:27.515,2021-02-10 11:29:27.515,101652,4304,,
1616,2739,100.0,14938.9,S,S,2021-02-10 12:34:45.811,2021-02-10 12:34:45.811,101653,4304,,
1617,2741,100.0,15918.5,S,S,2021-02-10 13:38:38.639,2021-02-10 13:38:38.639,101654,4304,,
1618,2742,100.0,8089.2,DANIEL,DANIEL,2021-02-10 14:01:44.084,2021-02-10 14:01:44.084,101655,3616,,
1619,2743,100.0,1556.0,JOHNSON,JOHNSON,2021-02-10 14:52:13.135,2021-02-10 14:52:13.135,101656,136,,
1620,2744,100.0,6316.8,DANIEL,DANIEL,2021-02-10 15:10:25.993,2021-02-10 15:10:25.993,101657,3898,,
1621,2745,100.0,15587.0,KELVIN,KELVIN,2021-02-10 15:32:06.612,2021-02-10 15:32:06.612,101658,4304,,
1622,2747,100.0,12519.0,JEFERSON,JEFERSON,2021-02-10 15:37:18.154,2021-02-10 15:37:18.154,101659,4304,,
1623,2746,100.0,1216.0,JOAOPAULO,JOAOPAULO,2021-02-10 15:45:01.661,2021-02-10 15:45:01.661,101660,15,,
1624,2749,100.0,2426.4,JOHNSON,JOHNSON,2021-02-10 15:51:48.027,2021-02-10 15:51:48.027,101661,136,,
1625,2750,100.0,10257.5,S,S,2021-02-10 16:11:52.825,2021-02-10 16:11:52.825,101662,4304,,
1626,2752,100.0,4805.9,DANIEL,DANIEL,2021-02-10 17:13:32.102,2021-02-10 17:13:32.102,101663,3898,,
1627,2751,100.0,15795.0,JOAOPAULO,JOAOPAULO,2021-02-10 17:19:16.064,2021-02-10 17:19:16.064,101664,4304,,
1628,2753,100.0,15402.5,THIAGO,THIAGO,2021-02-10 18:00:54.056,2021-02-10 18:00:54.056,101665,4304,,
1629,2754,100.0,1886.0,JOHNSON,JOHNSON,2021-02-10 18:41:08.486,2021-02-10 18:41:08.486,101666,136,,
1630,2756,100.0,2544.5,JOHNSON,JOHNSON,2021-02-10 18:58:02.796,2021-02-10 18:58:02.796,101667,136,,
1631,2755,100.0,12840.75,KELVIN,KELVIN,2021-02-10 19:03:51.557,2021-02-10 19:03:51.557,101668,4304,,
1632,2757,100.0,15762.5,KELVIN,KELVIN,2021-02-10 19:38:31.261,2021-02-10 19:38:31.261,101669,4304,,
1633,2758,100.0,15288.0,KELVIN,KELVIN,2021-02-10 19:59:52.574,2021-02-10 19:59:52.574,101670,4304,,
1634,2759,100.0,12194.0,JOAOPAULO,JOAOPAULO,2021-02-10 20:02:50.046,2021-02-10 20:02:50.046,101671,4304,,
1635,2760,100.0,12525.5,KELVIN,KELVIN,2021-02-10 20:19:51.880,2021-02-10 20:19:51.880,101672,4304,,
1636,2761,100.0,6700.0,THIAGO,THIAGO,2021-02-11 07:33:58.481,2021-02-11 07:33:58.481,101673,3560,,
1637,2762,100.0,1581.0,KAMILA,KAMILA,2021-02-11 08:49:33.377,2021-02-11 08:49:33.377,101674,136,,
1638,2765,100.0,12242.75,THIAGO,THIAGO,2021-02-11 09:28:33.858,2021-02-11 09:28:33.873,101675,4304,,
1639,2766,100.0,16575.0,THIAGO,THIAGO,2021-02-11 10:26:42.178,2021-02-11 10:26:42.178,101676,4304,,
1640,2767,100.0,10065.0,THIAGO,THIAGO,2021-02-11 10:45:16.907,2021-02-11 10:45:16.907,101677,4304,,
1641,2768,100.0,4484.7,DANIEL,DANIEL,2021-02-11 11:04:36.600,2021-02-11 11:04:36.600,101678,3898,,
1643,2770,100.0,5964.0,DANIEL,DANIEL,2021-02-11 14:23:59.683,2021-02-11 14:23:59.683,101680,3898,,
1645,2772,100.0,6916.05,THIAGO,THIAGO,2021-02-11 15:47:19.679,2021-02-11 15:47:19.679,101682,3911,,
1649,2776,100.0,14286.12,THIAGO,THIAGO,2021-02-11 17:11:10.367,2021-02-11 17:11:10.367,101686,4304,,
1651,2779,100.0,10773.0,THIAGO,THIAGO,2021-02-11 18:28:03.579,2021-02-11 18:28:03.594,101688,4304,,
1642,2769,100.0,1891.5,KAMILA,KAMILA,2021-02-11 13:58:56.436,2021-02-11 13:58:56.436,101679,136,,
1644,2771,100.0,1804.5,KAMILA,KAMILA,2021-02-11 15:08:18.270,2021-02-11 15:08:18.270,101681,136,,
1646,2773,100.0,14506.64,KELVIN,KELVIN,2021-02-11 16:46:54.595,2021-02-11 16:46:54.595,101683,4304,,
1647,2774,100.0,9520.2,JEFERSON,JEFERSON,2021-02-11 16:51:21.922,2021-02-11 16:51:21.922,101684,4304,,
1648,2775,100.0,9622.8,JOAOPAULO,JOAOPAULO,2021-02-11 16:58:13.270,2021-02-11 16:58:13.270,101685,4304,,
1650,2777,100.0,9860.4,JEFERSON,JEFERSON,2021-02-11 17:23:00.280,2021-02-11 17:23:00.280,101687,4304,,
1652,2778,100.0,9631.36,JOAOPAULO,JOAOPAULO,2021-02-11 18:28:11.238,2021-02-11 18:28:11.254,101689,4304,,
1653,2780,100.0,15580.5,KELVIN,KELVIN,2021-02-11 19:22:49.424,2021-02-11 19:22:49.424,101690,4304,,
1654,2781,100.0,6245.4,DANIEL,DANIEL,2021-02-12 08:02:32.611,2021-02-12 08:02:32.611,101691,3898,,
1655,2697,100.0,4489.2,DANIEL,DANIEL,2021-02-12 08:07:59.587,2021-02-12 08:07:59.587,101692,4526,,
1656,2782,100.0,1580.5,KAMILA,KAMILA,2021-02-12 08:46:06.470,2021-02-12 08:46:06.470,101693,136,,
1657,2783,100.0,5529.0,DANIEL,DANIEL,2021-02-12 09:41:25.161,2021-02-12 09:41:25.161,101694,3898,,
1658,2784,100.0,1536.5,KAMILA,KAMILA,2021-02-12 09:45:57.531,2021-02-12 09:45:57.531,101695,136,,
1659,2787,100.0,4375.8,DANIEL,DANIEL,2021-02-12 10:19:43.533,2021-02-12 10:19:43.549,101696,3898,,
1660,2786,100.0,1327.5,KAMILA,KAMILA,2021-02-12 10:33:39.029,2021-02-12 10:33:39.029,101697,136,,
1661,2790,100.0,15912.0,THIAGO,THIAGO,2021-02-12 11:20:22.382,2021-02-12 11:20:22.382,101698,4304,,
1662,2791,100.0,15502.5,THIAGO,THIAGO,2021-02-12 11:32:27.106,2021-02-12 11:32:27.106,101699,4304,,
1663,2793,100.0,10428.0,THIAGO,THIAGO,2021-02-12 13:17:14.153,2021-02-12 13:17:14.153,101700,4304,,
1664,2792,100.0,9933.0,JOAOPAULO,JOAOPAULO,2021-02-12 13:22:07.355,2021-02-12 13:22:07.355,101701,4304,,
1665,2794,100.0,10389.5,THIAGO,THIAGO,2021-02-12 13:26:42.731,2021-02-12 13:26:42.731,101702,4304,,
1666,2795,100.0,15639.0,THIAGO,THIAGO,2021-02-12 13:36:08.186,2021-02-12 13:36:08.186,101703,4304,,
1667,2796,100.0,15671.5,THIAGO,THIAGO,2021-02-12 13:59:15.359,2021-02-12 13:59:15.359,101704,4304,,
1668,2798,100.0,3840.0,DANIEL,DANIEL,2021-02-12 14:37:57.466,2021-02-12 14:37:57.481,101705,3898,,
1669,2804,100.0,4409.6,DANIEL,DANIEL,2021-02-12 16:24:16.060,2021-02-12 16:24:16.076,101706,3898,,
1670,2806,100.0,4212.0,DANIEL,DANIEL,2021-02-12 17:20:24.995,2021-02-12 17:20:24.995,101707,2790,,
1671,2807,100.0,1665.0,THIAGO,THIAGO,2021-02-12 18:01:06.347,2021-02-12 18:01:06.347,101708,8,,
1672,2808,100.0,9841.5,KELVIN,KELVIN,2021-02-12 19:22:47.598,2021-02-12 19:22:47.598,101709,4304,,
1673,2809,100.0,9779.4,KELVIN,KELVIN,2021-02-12 19:35:00.932,2021-02-12 19:35:00.947,101710,4304,,
1674,2810,100.0,2113.86,THIAGO,THIAGO,2021-02-12 21:09:17.513,2021-02-12 21:09:17.529,101711,3,,
1675,2813,100.0,8621.2,THIAGO,THIAGO,2021-02-13 08:20:11.841,2021-02-13 08:20:11.841,101712,3911,,
1676,2817,100.0,8621.2,THIAGO,THIAGO,2021-02-13 09:16:30.515,2021-02-13 09:16:30.515,101713,3911,,
1677,2818,100.0,4448.0,DANIEL,DANIEL,2021-02-13 10:11:29.611,2021-02-13 10:11:29.611,101714,3898,,
1678,2820,100.0,8884.4,KELVIN,KELVIN,2021-02-13 11:21:43.488,2021-02-13 11:21:43.488,101715,3911,,
1679,2821,100.0,10231.0,JEFERSON,JEFERSON,2021-02-13 11:26:41.950,2021-02-13 11:26:41.950,101716,4304,,
1680,2822,100.0,10010.7,JEFERSON,JEFERSON,2021-02-13 11:59:41.337,2021-02-13 11:59:41.337,101717,4304,,
1681,2824,100.0,10502.1,JOAOPAULO,JOAOPAULO,2021-02-13 13:46:51.558,2021-02-13 13:46:51.558,101718,4304,,
1682,2823,100.0,11251.8,KELVIN,KELVIN,2021-02-13 13:48:36.153,2021-02-13 13:48:36.153,101719,4304,,
1683,2825,100.0,11340.0,KELVIN,KELVIN,2021-02-13 15:30:15.813,2021-02-13 15:30:15.813,101720,4304,,
1684,2826,100.0,11543.0,THIAGO,THIAGO,2021-02-13 15:40:32.585,2021-02-13 15:40:32.585,101721,3911,,
1685,2827,100.0,8632.4,THIAGO,THIAGO,2021-02-13 15:58:58.183,2021-02-13 15:58:58.183,101722,3911,,
1686,2829,100.0,9555.3,JOAOPAULO,JOAOPAULO,2021-02-13 16:19:22.558,2021-02-13 16:19:22.558,101723,4304,,
1687,2828,100.0,12691.22,THIAGO,THIAGO,2021-02-13 16:21:31.736,2021-02-13 16:21:31.736,101724,3898,,
1688,2830,100.0,1622.46,RAFAEL,RAFAEL,2021-02-13 17:00:38.521,2021-02-13 17:00:38.521,101725,3,,
1689,2831,100.0,15808.0,JOAOPAULO,JOAOPAULO,2021-02-13 17:06:32.566,2021-02-13 17:06:32.566,101726,4304,,
1690,2832,100.0,1307.46,RAFAEL,RAFAEL,2021-02-13 17:22:14.059,2021-02-13 17:22:14.059,101727,3,,
1691,2833,100.0,1575.0,RAFAEL,RAFAEL,2021-02-13 17:57:42.584,2021-02-13 17:57:42.584,101728,3,,
1692,2834,100.0,9717.3,JOAOPAULO,JOAOPAULO,2021-02-13 17:59:52.520,2021-02-13 17:59:52.520,101729,4304,,
1693,2835,100.0,2121.0,RAFAEL,RAFAEL,2021-02-13 18:07:37.417,2021-02-13 18:07:37.432,101730,3,,
1694,2836,100.0,9682.2,JOAOPAULO,JOAOPAULO,2021-02-13 18:46:33.996,2021-02-13 18:46:33.996,101731,4304,,
1695,2838,100.0,7713.9,THIAGO,THIAGO,2021-02-13 18:54:26.440,2021-02-13 18:54:26.440,101732,3911,,
1696,2837,100.0,8388.9,KELVIN,KELVIN,2021-02-13 18:58:58.183,2021-02-13 18:58:58.183,101733,4304,,
1697,2840,100.0,8780.8,THIAGO,THIAGO,2021-02-14 11:32:56.924,2021-02-14 11:32:56.924,101734,3911,,
1698,2841,100.0,15258.6,JOAOPAULO,JOAOPAULO,2021-02-14 11:39:15.659,2021-02-14 11:39:15.659,101735,4304,,
1699,2842,100.0,2113.86,RAFAEL,RAFAEL,2021-02-14 11:42:05.967,2021-02-14 11:42:05.967,101736,3,,
1700,2843,100.0,1572.48,RAFAEL,RAFAEL,2021-02-14 11:50:24.171,2021-02-14 11:50:24.171,101737,3,,
1701,2839,100.0,1097.88,RAFAEL,RAFAEL,2021-02-14 12:00:08.096,2021-02-14 12:00:08.096,101738,3,,
1703,2845,100.0,11006.1,JOAOPAULO,JOAOPAULO,2021-02-14 13:05:51.759,2021-02-14 13:05:51.759,101740,4304,,
1704,2846,100.0,10278.9,KELVIN,KELVIN,2021-02-14 16:13:54.070,2021-02-14 16:13:54.070,101741,4304,,
1705,2847,100.0,8649.2,KELVIN,KELVIN,2021-02-14 16:44:38.160,2021-02-14 16:44:38.160,101742,3911,,
1706,2845,,,THIAGO,THIAGO,2021-02-14 17:59:17.783,2021-02-14 17:59:17.877,101743,4304,,
1707,2802,100.0,2328.0,DANIEL,DANIEL,2021-02-15 08:17:15.946,2021-02-15 08:17:15.946,101744,5135,,
1708,2848,100.0,8727.6,KELVIN,KELVIN,2021-02-15 08:26:06.978,2021-02-15 08:26:06.978,101745,3911,,
1709,2852,100.0,10913.0,KELVIN,KELVIN,2021-02-15 10:26:54.778,2021-02-15 10:26:54.778,101746,3911,,
1710,2853,100.0,14000.0,THIAGO,THIAGO,2021-02-15 11:00:42.479,2021-02-15 11:00:42.479,101747,3911,,
1711,2854,100.0,1616.16,RAFAEL,RAFAEL,2021-02-15 14:07:35.354,2021-02-15 14:07:35.370,101748,3,,
1712,2855,100.0,1578.36,KAMILA,KAMILA,2021-02-15 14:27:20.835,2021-02-15 14:27:20.835,101749,3,,
1713,2857,100.0,0.0,DANIEL,DANIEL,2021-02-15 14:29:18.257,2021-02-15 14:29:18.257,101750,5135,,
1714,2858,100.0,1307.46,KAMILA,KAMILA,2021-02-15 14:43:49.563,2021-02-15 14:43:49.579,101751,3,,
1715,2859,100.0,1571.64,RAFAEL,RAFAEL,2021-02-15 14:49:56.670,2021-02-15 14:49:56.670,101752,3,,
1716,2861,100.0,6308.4,WELLINGTON,WELLINGTON,2021-02-15 15:58:11.624,2021-02-15 15:58:11.624,101753,3898,,
1717,2862,100.0,9652.5,KELVIN,KELVIN,2021-02-15 17:43:07.669,2021-02-15 17:43:07.669,101754,4304,,
1718,2863,100.0,11196.0,THIAGO,THIAGO,2021-02-15 19:16:56.180,2021-02-15 19:16:56.180,101755,4304,,
1719,2864,100.0,6342.0,WELLINGTON,WELLINGTON,2021-02-16 10:09:48.479,2021-02-16 10:09:48.479,101756,3898,,
1720,2866,100.0,11214.0,THIAGO,THIAGO,2021-02-16 13:56:31.915,2021-02-16 13:56:31.930,101757,4304,,
1721,2867,100.0,10490.09,KELVIN,KELVIN,2021-02-16 15:51:13.218,2021-02-16 15:51:13.218,101758,3911,,
1722,2868,100.0,1542.4,RAFAEL,RAFAEL,2021-02-16 17:27:38.902,2021-02-16 17:27:38.918,101759,3,,
1723,2869,100.0,1248.0,RAFAEL,RAFAEL,2021-02-16 17:37:08.696,2021-02-16 17:37:08.696,101760,3,,
1724,2870,100.0,14350.0,KELVIN,KELVIN,2021-02-16 17:44:44.580,2021-02-16 17:44:44.580,101761,3911,,
1725,2871,100.0,14350.0,S,S,2021-02-16 17:47:43.403,2021-02-16 17:47:43.403,101762,3911,,
1726,2872,100.0,11862.9,THIAGO,THIAGO,2021-02-16 18:04:32.880,2021-02-16 18:04:32.880,101763,4304,,
1727,2873,100.0,11711.7,THIAGO,THIAGO,2021-02-16 18:17:24.535,2021-02-16 18:17:24.535,101764,4304,,
1728,2874,100.0,11661.3,KELVIN,KELVIN,2021-02-16 18:30:04.736,2021-02-16 18:30:04.736,101765,4304,,
1729,2875,100.0,1280.0,KELVIN,KELVIN,2021-02-16 19:12:07.500,2021-02-16 19:12:07.500,101766,8,,
1731,2877,100.0,1280.0,KELVIN,KELVIN,2021-02-16 19:27:16.415,2021-02-16 19:27:16.415,101768,16,,
1733,2879,100.0,11525.8,KELVIN,KELVIN,2021-02-16 19:34:51.479,2021-02-16 19:34:51.479,101770,4304,,
1734,2881,100.0,9684.4,KELVIN,KELVIN,2021-02-16 19:46:34.648,2021-02-16 19:46:34.648,101771,4304,,
1730,2876,100.0,11476.2,THIAGO,THIAGO,2021-02-16 19:18:39.330,2021-02-16 19:18:39.330,101767,4304,,
1732,2878,100.0,11674.6,THIAGO,THIAGO,2021-02-16 19:30:49.907,2021-02-16 19:30:49.907,101769,4304,,
1735,2880,100.0,1280.0,THIAGO,THIAGO,2021-02-16 19:50:51.615,2021-02-16 19:50:51.615,101772,8,,
1736,2882,100.0,13702.89,KELVIN,KELVIN,2021-02-17 08:08:11.881,2021-02-17 08:08:11.881,101773,3911,,
1737,2883,100.0,12536.0,KELVIN,KELVIN,2021-02-17 08:46:21.971,2021-02-17 08:46:21.971,101774,3911,,
1738,2884,100.0,1280.0,THIAGO,THIAGO,2021-02-17 09:01:52.389,2021-02-17 09:01:52.389,101775,8,,
1739,2891,100.0,15189.3,S,S,2021-02-17 11:22:01.676,2021-02-17 11:22:01.676,101776,4304,,
1740,2892,100.0,15189.3,S,S,2021-02-17 11:31:24.363,2021-02-17 11:31:24.363,101777,4304,,
1741,2893,100.0,11036.0,KELVIN,KELVIN,2021-02-17 12:52:55.485,2021-02-17 12:52:55.485,101778,4304,,
1742,2894,100.0,10713.6,KELVIN,KELVIN,2021-02-17 13:03:37.491,2021-02-17 13:03:37.491,101779,4304,,
1743,2889,100.0,6274.8,WELLINGTON,WELLINGTON,2021-02-17 13:40:45.465,2021-02-17 13:40:45.465,101780,3898,,
1744,2898,100.0,15053.6,S,S,2021-02-17 14:12:37.840,2021-02-17 14:12:37.840,101781,4304,,
1745,2899,100.0,8397.9,WELLINGTON,WELLINGTON,2021-02-17 14:26:12.780,2021-02-17 14:26:12.780,101782,3911,,
1746,2900,100.0,9820.8,S,S,2021-02-17 14:29:48.487,2021-02-17 14:29:48.487,101783,4038,,
1747,2903,100.0,7745.4,THIAGO,THIAGO,2021-02-17 15:08:22.006,2021-02-17 15:08:22.006,101784,4304,,
1748,2905,100.0,1245.6,KAMILA,KAMILA,2021-02-17 15:15:24.805,2021-02-17 15:15:24.805,101785,3,,
1749,2907,100.0,7688.2,S,S,2021-02-17 15:24:31.193,2021-02-17 15:24:31.193,101786,4304,,
1750,2904,100.0,5922.0,WELLINGTON,WELLINGTON,2021-02-17 15:28:20.020,2021-02-17 15:28:20.020,101787,3898,,
